STATION,DATE,SNWD,SNOW
GHCND:US1MAMD0042,20150101,-9999,0
GHCND:US1MAMD0042,20150102,-9999,0
GHCND:US1MAMD0042,20150103,-9999,0
GHCND:US1MAMD0042,20150114,-9999,0
GHCND:US1MAMD0042,20150124,-9999,58
GHCND:US1MAMD0042,20150125,152,86
GHCND:US1MAMD0042,20150127,419,292
GHCND:US1MAMD0042,20150128,521,155
GHCND:US1MAMD0042,20150129,457,-9999
GHCND:US1MAMD0042,20150130,419,-9999
GHCND:US1MAMD0042,20150131,381,-9999
GHCND:US1MAMD0042,20150201,-9999,0
GHCND:US1MAMD0042,20150202,-9999,97
GHCND:US1MAMD0042,20150203,584,203
GHCND:US1MAMD0042,20150206,533,-9999
GHCND:US1MAMD0042,20150207,-9999,0
GHCND:US1MAMD0042,20150208,610,76
GHCND:US1MAMD0042,20150209,696,89
GHCND:US1MAMD0042,20150210,711,112
GHCND:US1MAMD0042,20150211,660,0
GHCND:US1MAMD0042,20150212,660,-9999
GHCND:US1MAMD0042,20150213,635,8
GHCND:US1MAMD0043,20150104,-9999,33
GHCND:US1MAMD0043,20150107,-9999,3
GHCND:US1MAMD0043,20150108,-9999,0
GHCND:US1MAMD0043,20150110,-9999,10
GHCND:US1MAMD0043,20150113,-9999,0
GHCND:US1MAMD0043,20150115,-9999,5
GHCND:US1MAMD0043,20150116,-9999,5
GHCND:US1MAMD0043,20150117,-9999,0
GHCND:US1MAMD0043,20150124,-9999,56
GHCND:US1MAMD0043,20150125,140,84
GHCND:US1MAMD0043,20150126,-9999,0
GHCND:US1MAMD0043,20150127,-9999,340
GHCND:US1MAMD0043,20150128,-9999,234
GHCND:US1MAMD0043,20150130,-9999,0
GHCND:US1MAMD0043,20150202,-9999,94
GHCND:US1MAMD0043,20150203,-9999,267
GHCND:US1MAMD0043,20150206,-9999,13
GHCND:US1MAMD0043,20150207,-9999,0
GHCND:US1MAMD0043,20150208,-9999,84
GHCND:US1MAMD0043,20150209,-9999,127
GHCND:US1MAMD0043,20150210,-9999,185
GHCND:US1MAMD0043,20150211,-9999,8
GHCND:US1MAMD0043,20150212,-9999,25
GHCND:US1MAMD0043,20150213,-9999,23
GHCND:USC00190860,20150101,0,0
GHCND:USC00190860,20150102,0,0
GHCND:USC00190860,20150103,25,25
GHCND:USC00190860,20150104,0,0
GHCND:USC00190860,20150105,0,0
GHCND:USC00190860,20150106,0,0
GHCND:USC00190860,20150107,0,0
GHCND:USC00190860,20150108,0,0
GHCND:USC00190860,20150109,0,0
GHCND:USC00190860,20150110,0,0
GHCND:USC00190860,20150111,0,0
GHCND:USC00190860,20150112,0,0
GHCND:USC00190860,20150113,0,0
GHCND:USC00190860,20150114,0,0
GHCND:USC00190860,20150115,0,0
GHCND:USC00190860,20150116,0,0
GHCND:USC00190860,20150117,0,0
GHCND:USC00190860,20150118,0,0
GHCND:USC00190860,20150119,0,0
GHCND:USC00190860,20150120,0,0
GHCND:USC00190860,20150123,0,0
GHCND:USC00190860,20150124,76,89
GHCND:USC00190860,20150125,76,0
GHCND:USC00190860,20150126,203,127
GHCND:USC00190860,20150127,533,330
GHCND:USC00190860,20150128,406,0
GHCND:USC00190860,20150129,356,0
GHCND:USC00190860,20150131,0,71
GHCND:USC00190860,20150201,356,0
GHCND:USC00190860,20150202,635,305
GHCND:USC00190860,20150203,584,0
GHCND:USC00190860,20150204,533,0
GHCND:USC00190860,20150205,533,0
GHCND:USC00190860,20150206,559,0
GHCND:USC00190860,20150207,559,0
GHCND:USC00190860,20150209,762,381
GHCND:USC00190860,20150210,737,0
GHCND:USC00190860,20150211,737,0
GHCND:USC00190860,20150212,0,0
